itinerary_id,trip_id,name,version,is_active,generated_by,total_cost,currency,total_duration_minutes,total_carbon_kg,optimizer_weights,status,created_at,updated_at
itn_1db13320,trp_f0bbd941,Jaisalmer plan v1,1,1,user,17200.00,INR,855,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ea0cbe56,trp_03ebe095,Manali plan v1,1,0,ai_planner,1150.00,INR,900,8.4,,active,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_66ac5e7a,trp_03ebe095,Manali plan v2,2,1,user,8800.00,INR,960,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ddf75683,trp_e5ff1490,Thimphu plan v1,1,0,agent,18400.00,INR,1065,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e937b578,trp_e5ff1490,Thimphu plan v2,2,1,user,24500.00,INR,1260,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0384eafe,trp_c31653d2,Gokarna plan v1,1,1,ai_planner,14500.00,INR,1620,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0db0893c,trp_ebe52e65,Pune plan v1,1,1,ai_planner,22250.00,INR,1785,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b90a5f91,trp_95715c8a,Aurangabad plan v1,1,1,optimizer,18550.00,INR,1305,12.5,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_17cb23d8,trp_ab774ec9,Thiruvananthapuram plan v1,1,1,ai_planner,10220.00,THB,1485,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6f9bf227,trp_f8995cd0,Leh plan v1,1,1,optimizer,5650.00,INR,495,6.5,,active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_06832e77,trp_2472305e,Tirupati plan v1,1,1,agent,9550.00,MVR,1275,12,,active,2026-08-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e12e0672,trp_24b6d605,Chennai plan v1,1,1,user,7762.50,MVR,1170,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dd0fdc34,trp_91d592b2,Jaisalmer plan v1,1,1,ai_planner,23450.00,INR,1020,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_43be7289,trp_bcc3e676,Ahmedabad plan v1,1,1,user,5400.00,INR,795,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c6215f9f,trp_e469328d,Jaipur plan v1,1,1,optimizer,1951150.00,IDR,1335,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-14T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_aad1300c,trp_cb526c8f,Varanasi plan v1,1,1,user,23650.00,INR,1200,12.5,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d0e45d2b,trp_47080e5b,Udaipur plan v1,1,1,optimizer,18100.00,INR,1170,10.1,,active,2026-08-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_145f993c,trp_d1b2a8eb,Bangkok plan v1,1,1,optimizer,13515.35,INR,960,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dd50178a,trp_b2aef743,Hyderabad plan v1,1,1,ai_planner,6050.00,INR,480,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_402a8851,trp_9805085a,Bhubaneswar plan v1,1,1,optimizer,12750.00,NPR,495,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_248ea220,trp_3faed012,Visakhapatnam plan v1,1,0,optimizer,20000.00,INR,1335,11.3,,active,2026-05-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_87fee542,trp_3faed012,Visakhapatnam plan v2,2,0,user,21600.00,INR,1125,12.5,,active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_69c37a2b,trp_3faed012,Visakhapatnam plan v3,3,1,optimizer,20250.00,INR,825,11.3,,active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_74736901,trp_7a22e52a,Wayanad plan v1,1,1,ai_planner,10550.00,INR,330,6.5,,active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1da00660,trp_cab596c9,Udaipur plan v1,1,1,optimizer,17350.00,INR,900,11.3,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_88bb0aff,trp_3addadca,Nainital plan v1,1,1,ai_planner,3302.50,CHF,675,6.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_284c3538,trp_acaf45e7,Gokarna plan v1,1,1,ai_planner,13450.00,INR,1485,13.7,,active,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c29c1f84,trp_53f18756,Kyoto plan v1,1,1,ai_planner,8487.50,AED,1650,12.5,,active,2026-05-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a39345d5,trp_13f532df,Mysuru plan v1,1,1,ai_planner,2900.00,INR,420,4.8,,active,2026-07-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6f75318d,trp_234af87a,Guwahati plan v1,1,1,optimizer,14800.00,INR,1020,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6c928f45,trp_fd4e6af3,Nainital plan v1,1,1,ai_planner,2934050.00,IDR,1455,12.5,,active,2026-06-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1330340b,trp_2b1c9a53,Mumbai plan v1,1,0,ai_planner,22600.00,INR,900,10.1,,active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_35d698e6,trp_2b1c9a53,Mumbai plan v2,2,0,ai_planner,23300.00,INR,1215,12.5,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0edc6018,trp_2b1c9a53,Mumbai plan v3,3,1,optimizer,22750.00,INR,900,12.5,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_87fd7708,trp_058d5aea,Kolkata plan v1,1,0,optimizer,15000.00,INR,555,7.7,,active,2026-07-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_971324de,trp_058d5aea,Kolkata plan v2,2,1,ai_planner,10100.00,INR,1245,10.1,,active,2026-06-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e45d5bdc,trp_f83ed4d2,Puri plan v1,1,1,ai_planner,8600.00,INR,990,10.1,,active,2026-05-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_721f890f,trp_de13b938,Pune plan v1,1,1,user,16450.00,INR,1320,13.7,,active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_add8f44a,trp_572d4b08,Thanjavur plan v1,1,1,optimizer,1400.00,INR,1020,13.2,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-22T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_6cd4aaeb,trp_3a5885a5,Manali plan v1,1,1,user,11950.00,INR,960,12.5,,active,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_13b9cde9,trp_ba83403f,Wayanad plan v1,1,1,ai_planner,22500.00,INR,1305,11.3,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d3cf0d4f,trp_97bcd5c8,Pondicherry plan v1,1,1,ai_planner,30900.00,INR,1410,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-31T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5b1372bd,trp_1f82c042,Bengaluru plan v1,1,1,optimizer,12667.50,THB,1200,12.5,,active,2026-06-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c27d4d29,trp_cafb851c,Kyoto plan v1,1,0,agent,10915.00,INR,705,5.3,,active,2026-05-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_643022e4,trp_cafb851c,Kyoto plan v2,2,0,ai_planner,9914.00,INR,405,6.5,,active,2026-07-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0f09cdcd,trp_cafb851c,Kyoto plan v3,3,1,ai_planner,5455.00,INR,390,4.1,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c3f0784c,trp_df4fb834,Ooty plan v1,1,0,ai_planner,14050.00,INR,750,11.3,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_de7882d0,trp_df4fb834,Ooty plan v2,2,0,user,17750.00,INR,870,11.3,,active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_38a8e1dc,trp_df4fb834,Ooty plan v3,3,1,ai_planner,18900.00,INR,930,13.7,,active,2026-04-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f383744d,trp_16836146,Tirupati plan v1,1,1,optimizer,5950.00,INR,375,5.3,,active,2026-05-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_edbe6b7c,trp_45a660c5,Kolkata plan v1,1,1,ai_planner,24250.00,INR,1335,13.7,,active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_117d3afd,trp_a8e65113,Srinagar plan v1,1,0,user,26725.00,LKR,645,8.9,,active,2026-05-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_fe43515b,trp_a8e65113,Srinagar plan v2,2,1,agent,0.00,LKR,720,7.2,,active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b8db3f98,trp_95ffc5b8,New Delhi plan v1,1,1,agent,800.00,INR,660,8.4,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_92f4be35,trp_418cd9f5,Male plan v1,1,1,ai_planner,8101.25,INR,885,8.9,,active,2026-05-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_be195569,trp_fe962840,Kandy plan v1,1,1,user,35715.00,NPR,900,12.5,,active,2026-06-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ec14d81f,trp_60fe0650,Tirupati plan v1,1,1,ai_planner,8200.00,INR,540,6.5,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b715e7f1,trp_3e1f142c,Aurangabad plan v1,1,1,ai_planner,23250.00,INR,1365,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0c8b3edf,trp_f1bbbfc4,Pune plan v1,1,1,ai_planner,18750.00,INR,1785,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_09f344d0,trp_e19281ce,Shimla plan v1,1,1,ai_planner,18450.00,INR,1215,12.5,,active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b70fc273,trp_f45d3ef9,Rishikesh plan v1,1,1,user,15600.00,INR,1050,11.3,,active,2026-06-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d65f1333,trp_d44e94e7,Bengaluru plan v1,1,1,agent,20100.00,NPR,1020,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-04T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_05172217,trp_897d9724,Udaipur plan v1,1,1,user,24150.00,INR,1215,12.5,,active,2026-07-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4998d97a,trp_e16227b5,Agra plan v1,1,1,optimizer,22450.00,INR,1290,11.3,,active,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_19a792f1,trp_edc2177c,Amritsar plan v1,1,0,ai_planner,15650.00,INR,1455,12.5,,active,2026-06-15T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_440e1f0d,trp_edc2177c,Amritsar plan v2,2,1,optimizer,13250.00,INR,1335,12.5,,active,2026-05-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_d04fe8c0,trp_67de89e5,Bhubaneswar plan v1,1,1,ai_planner,32300.00,INR,780,11.3,,active,2026-04-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_abece893,trp_22fefa8b,Shillong plan v1,1,1,optimizer,7700.00,INR,585,6.5,,active,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dba763b5,trp_773ff3c5,Varanasi plan v1,1,1,agent,19400.00,INR,1860,13.7,,active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_468cfb6f,trp_73f84cd3,Amritsar plan v1,1,1,ai_planner,11300.00,INR,1170,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7b57f928,trp_f2bf08e7,Kolkata plan v1,1,1,user,21900.00,INR,1395,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3edcf6f5,trp_154f5086,Kolkata plan v1,1,1,agent,8401.25,AED,1260,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_db7f956e,trp_e59e0b3d,Kyoto plan v1,1,0,ai_planner,33334.00,INR,1545,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c382cdfe,trp_e59e0b3d,Kyoto plan v2,2,0,user,31787.00,INR,1410,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b48850e7,trp_e59e0b3d,Kyoto plan v3,3,1,agent,27874.00,INR,1245,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_beead78f,trp_1b20de3f,Singapore plan v1,1,1,ai_planner,116.74,INR,990,10.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_10cc3b79,trp_0c58e20b,Jaipur plan v1,1,1,user,15600.00,INR,975,12.5,,active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7213dacf,trp_9b05bb65,Thiruvananthapuram plan v1,1,1,user,12800.00,INR,1395,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_2670e51a,trp_86a8180b,Male plan v1,1,1,ai_planner,8138.25,INR,1020,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-19T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_a4a78a9c,trp_0c4edd73,Wayanad plan v1,1,1,optimizer,13750.00,INR,915,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e0029961,trp_6dccaaae,Bali plan v1,1,1,agent,963250.00,INR,570,10.1,,active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0282a4a3,trp_3d0f7e84,Lucknow plan v1,1,1,ai_planner,20350.00,INR,915,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-20T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_81614ab4,trp_87c1afde,Abu Dhabi plan v1,1,1,ai_planner,5046.31,INR,420,4.1,,active,2026-06-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_1bbe8d5e,trp_1958f050,Pokhara plan v1,1,1,agent,20980.00,INR,1635,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_78e6505b,trp_fad7e244,Varanasi plan v1,1,1,ai_planner,8450.00,INR,1305,8.9,,active,2026-06-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7126b3ab,trp_feb381e2,Tirupati plan v1,1,1,optimizer,7950.00,INR,405,5.3,,active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_57241b7e,trp_9dfd38b4,Bali plan v1,1,1,user,407250.00,INR,855,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e3274558,trp_a090d1f1,Guwahati plan v1,1,0,agent,12000.00,INR,870,10.1,,active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_628d2322,trp_a090d1f1,Guwahati plan v2,2,1,ai_planner,13300.00,INR,945,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_32d05607,trp_8e052cdf,Darjeeling plan v1,1,1,user,22050.00,INR,1020,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-29T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_7683b20d,trp_db8edb3f,Aurangabad plan v1,1,1,optimizer,1280.50,SGD,450,4.1,,active,2026-07-21T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_db3e20c1,trp_fd96ecd9,Shimla plan v1,1,0,optimizer,4037.50,MVR,1215,12.5,,active,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b1e65c69,trp_fd96ecd9,Shimla plan v2,2,1,ai_planner,4237.50,MVR,1545,13.7,,active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0c9453c6,trp_a22b16f6,Leh plan v1,1,1,agent,2950.00,INR,930,10.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_31ce2dd2,trp_aa498437,Lucknow plan v1,1,1,ai_planner,900.00,INR,570,6,,active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_280447b0,trp_70ac83bf,Thiruvananthapuram plan v1,1,1,user,5400.00,INR,720,5.3,,active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_55d85ac4,trp_10a5cdc9,Male plan v1,1,0,ai_planner,16137.75,INR,1530,13.7,,active,2026-05-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_9604801c,trp_10a5cdc9,Male plan v2,2,1,optimizer,1461.50,INR,1590,12,,active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8463548c,trp_997cc8cc,Pokhara plan v1,1,0,optimizer,9592.50,MVR,915,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_af3c4cb8,trp_997cc8cc,Pokhara plan v2,2,1,user,17032.50,MVR,1455,13.7,,active,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_8a7eee4e,trp_0c34e3f4,Jaipur plan v1,1,1,user,23150.00,INR,795,13.7,,active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_77472f4f,trp_fefb6d73,Nainital plan v1,1,1,agent,28850.00,INR,1125,13.7,,active,2026-08-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e448d4a2,trp_520dc671,Bhuj plan v1,1,0,user,3200.00,INR,270,6,,active,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_21039c83,trp_520dc671,Bhuj plan v2,2,0,user,10600.00,INR,510,6.5,,active,2026-05-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e2338da4,trp_520dc671,Bhuj plan v3,3,1,ai_planner,7700.00,INR,240,4.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_98bbbc5f,trp_8cceaae7,Nainital plan v1,1,1,user,7300.00,INR,1425,13.2,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-12T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f4795cab,trp_26ad6ac9,Manali plan v1,1,0,optimizer,8450.00,INR,840,8.9,,active,2026-06-16T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b7e54d98,trp_26ad6ac9,Manali plan v2,2,1,ai_planner,10100.00,INR,735,8.9,,active,2026-06-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e6695ea8,trp_4b9e6595,Leh plan v1,1,0,user,2441700.00,IDR,1020,13.7,,active,2026-07-09T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_067fe85b,trp_4b9e6595,Leh plan v2,2,0,user,2439350.00,IDR,900,13.7,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-06-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_c1994b4b,trp_4b9e6595,Leh plan v3,3,1,ai_planner,2440100.00,IDR,975,12.5,,active,2026-05-18T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5e9e5b51,trp_9e0e3864,Gokarna plan v1,1,1,ai_planner,12900.00,INR,1200,10.1,,active,2026-07-17T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e2c2b9bf,trp_67a041ab,Leh plan v1,1,1,ai_planner,34200.00,NPR,1020,10.1,,active,2026-08-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5626f3de,trp_2fee6106,Thimphu plan v1,1,1,optimizer,6000.00,INR,1020,12,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-07T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_750b3e26,trp_ca5546b3,Male plan v1,1,0,user,20675.25,INR,1050,10.1,,active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_f6c41c23,trp_ca5546b3,Male plan v2,2,0,ai_planner,1406.00,INR,1155,10.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_317f856d,trp_ca5546b3,Male plan v3,3,1,ai_planner,20860.25,INR,1020,11.3,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-04-27T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_b956b199,trp_34f84795,Madurai plan v1,1,1,ai_planner,2724.00,MYR,1125,10.1,,active,2026-08-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_37ba8659,trp_cb6840c6,Mumbai plan v1,1,1,ai_planner,16650.00,INR,1635,13.7,,active,2026-07-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_47f11f46,trp_6b3bd54e,Kandy plan v1,1,1,user,9407.50,INR,885,10.8,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-08-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e5fe473e,trp_0e4afde6,Kolkata plan v1,1,1,optimizer,12500.00,INR,1215,10.1,,active,2026-06-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_90a010df,trp_bd69fea3,Dubai plan v1,1,1,user,20266.82,INR,1275,12.5,,active,2026-08-06T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_19ff1aea,trp_89b7c125,Kandy plan v1,1,1,ai_planner,26197.50,INR,825,12.5,,active,2026-07-25T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_cc254c17,trp_bc0dd54e,Kolkata plan v1,1,1,ai_planner,780.75,AED,1170,8.9,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-08T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_94a721c5,trp_3a3fe157,Jaisalmer plan v1,1,1,agent,20150.00,INR,1830,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-02T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_4f6abe7d,trp_844f6374,Lucknow plan v1,1,1,user,10150.00,INR,900,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-11T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_ce86d6b2,trp_634a2f2f,Gangtok plan v1,1,1,optimizer,21750.00,INR,1350,10.1,,active,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5dea5818,trp_bbf16dcd,Bhuj plan v1,1,1,agent,21450.00,INR,960,13.7,,active,2026-05-13T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_028e6af6,trp_0eaece39,Bangkok plan v1,1,0,agent,14210.00,INR,1320,12.5,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_70619162,trp_0eaece39,Bangkok plan v2,2,1,ai_planner,12441.80,INR,750,13.7,,active,2026-07-01T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_dcade173,trp_c39c8f75,Zurich plan v1,1,1,optimizer,17507.36,INR,1320,12.5,,active,2026-05-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_558bbe40,trp_c2089a00,Chennai plan v1,1,1,ai_planner,21300.00,INR,1155,11.3,,active,2026-07-10T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_0c51323a,trp_73e63df2,Darjeeling plan v1,1,1,ai_planner,19700.00,INR,1485,13.7,,active,2026-04-26T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5f39ea50,trp_c59e8ff4,Visakhapatnam plan v1,1,0,user,12400.00,INR,1020,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_3fc7447f,trp_c59e8ff4,Visakhapatnam plan v2,2,1,agent,11300.00,INR,615,10.1,"{""cost"":0.5,""time"":0.3,""carbon"":0.2}",active,2026-07-24T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_5d4a4726,trp_299b74ad,Bhubaneswar plan v1,1,1,optimizer,20900.00,INR,825,11.3,,active,2026-06-23T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_629d1e79,trp_6579c710,Hampi plan v1,1,1,user,17450.00,INR,885,12.5,,active,2026-05-03T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_e102e483,trp_9f0e2c12,Panaji plan v1,1,1,user,9100.00,INR,390,6.5,,active,2026-07-30T10:00:00+05:30,2026-08-18T10:00:00+05:30
itn_918cc40d,trp_ca70f1c6,Leh plan v1,1,1,user,16800.00,INR,825,12.5,,active,2026-06-05T10:00:00+05:30,2026-08-18T10:00:00+05:30
